Time,Type,X,Y,Keys,Finger
14:18:20.924,tap,[264],[195],[c],Left Index
14:18:21.057,tap,[711],[40],[o],Right Middle
14:18:21.249,tap,[581],[185],[m],Right Middle
14:18:22.783,swipe,"[777, 687]","[35, 60]","[p, j]",Right Middle
14:18:24.001,swipe,"[505, 541]","[219, 143]","[n, i]",Right Middle
14:18:24.601,swipe,"[192, 145]","[56, 136.5]","[e, c]",Left Middle
14:18:27.853,tap,[280],[183],[c],Left Middle
14:18:27.995,tap,[682],[44],[o],Right Middle
14:18:28.153,tap,[579],[186],[m],Right Middle
14:18:28.712,tap,[761],[34],[p],Right Middle
14:18:29.179,tap,[56],[127],[a],Left Ring
14:18:29.587,swipe,"[499, 517]","[206, 175]","[n, i]",Right Middle
14:18:30.112,swipe,"[202, 163]","[38, 91]","[e, a]",Left Middle
14:18:31.447,tap,[67],[118],[a],Left Middle
14:18:31.730,tap,[511],[204],[n],Right Middle
14:18:31.872,tap,[519],[194],[n],Right Middle
14:18:32.472,swipe,"[715, 605]","[27, 31]","[o, y]",Right Middle
14:18:34.056,swipe,"[511, 479]","[207, 187]","[n, r]",Right Middle
14:18:35.540,swipe,"[276, 255]","[201, 97]","[c, e]",Left Index
14:18:37.367,tap,[68],[132],[a],Left Ring
14:18:37.534,tap,[509],[195],[n],Right Middle
14:18:37.667,tap,[512],[191],[n],Right Middle
14:18:38.000,tap,[712],[34],[o],Right Middle
14:18:38.275,tap,[514],[49],[u],Right Middle
14:18:39.451,swipe,"[516, 446]","[198, 202]","[n, c]",Right Middle
14:18:40.268,swipe,"[259, 226]","[207, 129]","[c, e]",Left Index
14:18:44.871,tap,[61],[134],[a],Left Ring
14:18:45.221,tap,[517],[197],[n],Right Middle
14:18:45.363,tap,[519],[192],[n],Right Middle
14:18:45.680,tap,[710],[28],[o],Right Middle
14:18:45.838,tap,[531],[36],[u],Right Index
14:18:46.071,tap,[490.5],[179],[n],Right Index
14:18:46.571,swipe,"[251, 220]","[198, 124]","[c, e]",Left Index
14:18:47.723,tap,[65],[133],[a],Left Ring
14:18:49.607,swipe,"[579, 522]","[200, 172]","[m, g]",Right Middle
14:18:50.257,tap,[257],[45],[r],Left Index
14:18:50.991,tap,[356],[104],[g],Left Index
14:18:51.616,swipe,"[175, 276]","[43, 46]","[e, y]",Left Middle
14:18:56.319,tap,[122],[34],[w],Left Middle
14:18:56.561,tap,[68],[109],[a],Left Middle
14:18:57.411,swipe,"[470, 420]","[188, 136.5]","[n, r]",Right Index
14:18:59.246,swipe,"[367, 420]","[45, 43]","[t, i]",Right Index
14:19:01.122,tap,[671],[37],[o],Right Index
14:19:02.798,tap,[350],[56],[t],Right Index
14:19:04.499,tap,[666],[43],[o],Right Middle
14:19:05.699,swipe,"[530, 602]","[125, 80]","[j, p]",Right Middle
14:19:06.233,swipe,"[611, 554]","[17, 97]","[i, n]",Right Middle
14:19:10.194,swipe,"[520, 549]","[141, 118]","[j, o]",Right Middle
14:19:11.211,swipe,"[607, 579]","[27, 78]","[i, n]",Right Middle
14:19:13.637,swipe,"[516, 595]","[124, 83]","[j, p]",Right Middle
14:19:14.421,swipe,"[589, 561]","[31, 113]","[i, u]",Right Middle
14:19:20.399,tap,[523],[45],[u],Right Middle
14:19:20.525,tap,[110],[99],[s],Left Ring
14:19:22.200,tap,[528],[36],[u],Right Index
14:19:22.301,tap,[122],[117],[s],Left Ring
14:19:22.926,tap,[306],[120],[f],Left Index
14:19:23.126,tap,[292],[87],[f],Left Index
14:19:26.753,tap,[311],[115],[f],Left Index
14:19:26.945,tap,[275],[71],[r],Left Index
14:19:28.671,tap,[308],[110],[f],Left Index
14:19:28.771,tap,[687],[24],[o],Right Middle
14:19:28.871,tap,[269],[67],[r],Left Index
14:19:30.272,swipe,"[701, 587]","[122, 104]","[l, h]",Right Middle
14:19:31.431,swipe,"[514, 453]","[197, 206]","[n, c]",Right Middle
14:19:31.831,tap,[468],[114],[h],Right Middle
14:19:33.932,swipe,"[688, 568]","[113, 68]","[l, y]",Right Middle
14:19:35.850,swipe,"[516, 418]","[194, 200]","[n, c]",Right Middle
14:19:36.392,tap,[460],[127],[h],Right Index
14:19:40.103,tap,[341],[64],[t],Right Index
14:19:40.219,tap,[462],[120],[h],Right Index
14:19:40.394,tap,[152],[120],[s],Left Ring
14:19:42.237,tap,[325],[58],[t],Right Index
14:19:42.354,tap,[460],[118],[h],Right Index
14:19:43.429,swipe,"[634, 549]","[36, 58]","[i, g]",Right Middle
14:19:45.556,tap,[759],[20],[p],Right Middle
14:19:45.647,tap,[194],[52],[e],Left Middle
14:19:46.756,tap,[267],[45],[r],Left Middle
14:19:48.690,swipe,"[124, 196]","[128, 107]","[s, t]",Left Middle
14:19:52.293,tap,[503],[195],[n],Right Middle
14:19:54.894,tap,[760],[34],[p],Right Middle
14:19:55.170,tap,[140],[59],[w],Left Middle
14:19:55.219,tap,[213],[43],[e],Left Middle
14:19:57.613,tap,[766],[27],[p],Right Middle
14:19:57.796,tap,[173],[37],[e],Left Index
14:19:57.837,tap,[266],[27],[r],Left Index
14:19:58.188,tap,[142],[123],[s],Left Ring
14:19:58.746,tap,[724],[29],[p],Right Middle
14:20:02.590,tap,[765],[31],[p],Right Middle
14:20:02.707,tap,[180],[36],[e],Left Middle
14:20:02.941,tap,[263],[34],[r],Left Middle
14:20:03.349,tap,[139],[109],[s],Left Middle
14:20:04.016,swipe,"[688, 637]","[17, 59]","[o, n]",Right Middle
14:20:06.617,tap,[734],[48],[p],Right Middle
14:20:06.768,tap,[185],[38],[e],Left Middle
14:20:06.809,tap,[245],[31],[r],Left Middle
14:20:07.826,tap,[131],[131],[s],Left Middle
14:20:08.610,swipe,"[690, 636]","[20, 64]","[o, n]",Right Middle
14:20:10.878,tap,[608],[32],[i],Right Middle
14:20:11.020,tap,[134],[120],[s],Left Ring
14:20:11.329,tap,[57],[127],[a],Left Ring
14:20:12.988,tap,[248],[115],[d],Left Middle
14:20:13.046,tap,[604],[28],[i],Right Index
14:20:14.947,tap,[85],[125],[a],Left Ring
14:20:15.664,tap,[233],[124],[d],Left Middle
14:20:16.307,tap,[159],[110],[s],Left Middle
14:20:17.624,tap,[591],[39],[i],Right Index
14:20:17.741,tap,[147],[127],[s],Left Middle
14:20:19.075,tap,[215],[112],[d],Left Middle
14:20:19.225,tap,[611],[40],[i],Right Index
14:20:20.450,tap,[62],[141],[a],Left Middle
14:20:21.493,tap,[223],[120],[d],Left Middle
14:20:21.576,tap,[612],[43],[i],Right Index
14:20:21.768,tap,[134],[139],[s],Left Ring
14:20:22.443,swipe,"[61, 100]","[126, 123]","[a, f]",Left Ring
14:20:23.044,tap,[320],[53],[t],Left Index
14:20:23.244,tap,[183],[59],[e],Left Index
14:20:23.294,tap,[259],[50],[r],Left Index
14:20:26.079,tap,[162],[113],[s],Left Middle
14:20:26.813,tap,[223],[118],[d],Left Middle
14:20:26.913,tap,[612],[48],[i],Right Index
14:20:27.296,tap,[144],[123],[s],Left Ring
14:20:28.263,swipe,"[34, 87]","[114, 116]","[a, f]",Left Ring
14:20:29.380,swipe,"[349, 272]","[55, 41]","[t, w]",Left Index
14:20:30.089,tap,[267],[39],[r],Left Index
14:20:32.724,tap,[196],[125],[d],Left Index
14:20:32.983,tap,[119],[119],[s],Left Ring
14:20:33.483,tap,[28],[118],[a],Left Ring
14:20:36.668,tap,[160],[107],[s],Left Ring
14:20:37.910,tap,[188],[110],[d],Left Middle
14:20:38.010,tap,[605],[37],[i],Right Index
14:20:38.194,tap,[117],[122],[s],Left Ring
14:20:38.978,tap,[48],[127],[a],Left Ring
14:20:39.211,tap,[135],[105],[s],Left Ring
14:20:39.887,tap,[318],[57],[r],Left Index
14:20:40.145,tap,[199],[52],[e],Left Index
14:20:40.195,tap,[269],[46],[r],Left Index
14:20:42.472,tap,[203],[136.5],[d],Left Index
14:20:42.563,tap,[613],[41],[i],Right Middle
14:20:43.332,tap,[115],[111],[s],Left Ring
14:20:43.731,tap,[54],[128],[a],Left Ring
14:20:44.231,tap,[147],[98],[s],Left Ring
14:20:44.848,tap,[355],[52],[t],Left Index
14:20:45.081,tap,[216],[44],[e],Left Index
14:20:45.123,tap,[290],[41],[r],Left Index
14:20:48.100,tap,[344],[55],[t],Left Index
14:20:48.216,tap,[465],[122],[h],Right Index
14:20:48.308,tap,[219],[52],[e],Left Middle
14:20:49.684,swipe,"[712, 619]","[109, 66]","[l, u]",Right Middle
14:20:51.168,swipe,"[428, 378]","[210, 163]","[b, r]",Right Middle
14:20:52.161,swipe,"[60, 126]","[123, 99]","[a, r]",Left Ring
14:20:52.727,tap,[444],[50],[y],Right Index
14:20:53.820,tap,[598],[45],[i],Right Index
14:20:56.004,tap,[115],[112],[s],Left Ring
14:20:56.988,tap,[257],[194],[c],Left Index
14:20:57.172,tap,[689],[118],[l],Right Middle
14:20:57.372,tap,[679],[65],[o],Right Middle
14:20:57.922,tap,[107],[116],[s],Left Middle
14:20:58.439,swipe,"[178, 208]","[36, 98]","[e, t]",Left Middle
14:21:01.215,tap,[327],[46],[t],Left Index
14:21:01.324,tap,[692],[33],[o],Right Middle
14:21:02.025,swipe,"[215, 109]","[115, 106]","[d, y]",Left Middle
14:21:02.900,tap,[447],[42],[y],Right Index
14:21:06.902,tap,[615],[38],[i],Right Index
14:21:08.128,tap,[105],[115],[s],Left Ring
14:21:08.812,tap,[107],[120],[s],Left Ring
14:21:08.928,tap,[458],[115],[h],Right Index
14:21:09.062,tap,[174],[71],[e],Left Middle
14:21:09.862,swipe,"[187, 296]","[146, 120]","[d, h]",Left Middle
14:21:10.537,swipe,"[514, 441]","[206, 158]","[n, r]",Right Middle
14:21:13.047,swipe,"[177, 285]","[125, 90]","[s, y]",Left Middle
14:21:14.331,swipe,"[205, 272]","[125, 90]","[d, y]",Left Middle
14:21:15.457,swipe,"[516, 441]","[196, 150.5]","[n, r]",Right Middle
14:21:17.850,swipe,"[201, 273]","[133, 115]","[d, y]",Left Middle
14:21:19.634,tap,[193],[122],[d],Left Middle
14:21:20.893,tap,[674],[43],[o],Right Middle
14:21:21.377,swipe,"[510, 437]","[202, 159]","[n, f]",Right Middle
14:21:23.495,tap,[199],[129.5],[d],Left Middle
14:21:24.012,tap,[672],[36],[o],Right Middle
14:21:24.679,swipe,"[514, 446]","[197, 169]","[n, f]",Right Middle
14:21:27.589,swipe,"[211, 273]","[132, 107]","[d, y]",Left Middle
14:21:28.798,swipe,"[516, 434]","[212, 177]","[n, f]",Right Middle
14:21:33.284,swipe,"[205, 363]","[126, 94]","[d, y]",Left Middle
14:21:34.501,swipe,"[506, 369]","[195, 136.5]","[n, f]",Right Middle
14:21:37.486,tap,[199],[95],[d],Left Middle
14:21:37.578,tap,[680],[36],[o],Right Middle
14:21:38.412,swipe,"[510, 441]","[195, 167]","[n, f]",Right Middle
14:21:40.388,tap,[189],[132],[d],Left Middle
14:21:40.463,tap,[680],[22],[o],Right Middle
14:21:41.171,swipe,"[500, 449]","[179, 147]","[n, r]",Right Middle
14:21:42.664,tap,[191],[122],[d],Left Middle
14:21:42.764,tap,[660],[29],[o],Right Middle
14:21:45.049,tap,[220],[115],[d],Left Middle
14:21:45.174,tap,[682],[27],[o],Right Middle
14:21:45.999,swipe,"[516, 436]","[198, 160]","[n, f]",Right Middle
14:21:48.251,tap,[216],[121],[d],Left Middle
14:21:49.093,swipe,"[505, 458]","[197, 165]","[n, r]",Right Middle
14:21:51.086,swipe,"[228, 297]","[115, 97]","[d, y]",Right Middle
14:21:52.320,tap,[489],[196],[n],Right Middle
14:21:52.445,tap,[173],[36],[e],Left Middle
14:21:54.712,swipe,"[213, 361]","[122, 90]","[d, y]",Left Middle
14:21:55.438,tap,[488],[180],[n],Right Middle
14:21:57.214,tap,[682],[32],[o],Right Middle
14:21:57.898,tap,[211],[121],[d],Left Middle
14:21:58.198,tap,[514],[166],[n],Right Middle
14:22:00.416,tap,[453],[230],[b],Right Middle
14:22:00.583,tap,[210],[122],[d],Left Middle
14:22:00.816,tap,[483],[184],[n],Right Middle
14:22:00.916,tap,[194],[83],[d],Left Middle
14:22:02.842,tap,[149],[126],[s],Left Middle
14:22:02.901,tap,[446],[127],[h],Right Index
14:22:03.076,tap,[173],[70],[e],Left Middle
14:22:03.693,tap,[221],[125],[d],Left Middle
14:22:03.852,tap,[689],[40],[o],Right Middle
14:22:04.010,tap,[509],[185],[n],Right Middle
14:22:04.118,tap,[201],[83],[d],Left Middle
14:22:05.186,tap,[178],[59],[e],Left Middle
14:22:08.529,swipe,"[207, 290]","[131, 101]","[d, y]",Left Middle
14:22:09.204,tap,[284],[106],[f],Left Middle
14:22:11.422,swipe,"[214, 438]","[113, 57]","[d, y]",Left Middle
14:22:12.565,tap,[494],[187],[n],Right Middle
14:22:12.673,tap,[172],[48],[e],Left Middle
14:22:14.733,tap,[218],[126],[d],Left Middle
14:22:14.842,tap,[675],[37],[o],Right Middle
14:22:15.016,tap,[516],[166],[n],Right Middle
14:22:15.150,tap,[196],[76],[e],Left Middle
14:22:16.191,swipe,"[437, 289]","[50, 60]","[y, e]",Right Index
14:22:17.084,tap,[360],[37],[t],Right Index
14:22:20.102,tap,[270],[174],[c],Left Index
14:22:20.278,tap,[699],[36],[o],Right Middle
14:22:20.511,tap,[573],[177],[m],Right Middle
14:22:20.653,tap,[575],[179],[m],Right Middle
14:22:21.028,tap,[521],[44],[u],Right Middle
14:22:21.219,tap,[486],[190],[n],Right Middle
14:22:21.545,tap,[600],[26],[i],Right Middle
14:22:22.037,swipe,"[269, 157]","[183, 174]","[c, t]",Left Index
14:22:22.937,tap,[344],[59],[t],Left Index
14:22:23.046,tap,[189],[46],[e],Left Index
14:22:24.205,tap,[343],[55],[t],Left Index
14:22:24.313,tap,[465],[126],[h],Right Index
14:22:24.497,tap,[252],[46],[r],Left Index
14:22:24.863,tap,[707],[13],[o],Right Index
14:22:24.988,tap,[543],[28],[u],Right Index
14:22:25.689,swipe,"[378, 436]","[120, 115]","[g, k]",Right Index
14:22:26.881,tap,[182],[54],[e],Left Middle
14:22:27.373,tap,[553],[204],[m],Right Middle
14:22:27.832,tap,[84],[121],[a],Left Ring
14:22:28.765,swipe,"[582, 635]","[22, 74]","[i, .]",Right Index
14:22:31.359,tap,[545],[129.5],[j],Right Index
14:22:31.751,tap,[521],[46],[u],Right Index
14:22:32.201,swipe,"[124, 248]","[136.5, 96]","[s, t]",Left Ring
14:22:34.427,tap,[128],[39],[w],Left Ring
14:22:34.477,tap,[481],[127],[h],Right Index
14:22:34.719,tap,[70],[104],[a],Left Ring
14:22:35.378,tap,[364],[63],[t],Left Index
14:22:36.712,swipe,"[353, 415]","[55, 85]","[t, m]",Left Index
14:22:36.970,tap,[199],[40],[e],Left Middle
14:22:37.712,tap,[202],[119],[d],Left Middle
14:22:38.404,tap,[700],[36],[o],Right Middle
14:22:38.630,tap,[259],[203],[c],Left Index
14:22:39.455,swipe,"[348, 383]","[69, 62]","[t, i]",Left Index
14:22:40.506,tap,[285],[42],[r],Left Index
14:22:42.874,tap,[208],[105],[d],Left Index
14:22:42.982,tap,[680],[34],[o],Right Middle
14:22:43.190,tap,[261],[172],[c],Left Index
14:22:44.716,swipe,"[342, 451]","[45, 35]","[t, i]",Left Index
14:22:45.125,tap,[273],[38],[r],Left Index
14:22:46.751,swipe,"[703, 589]","[44, 41]","[o, y]",Right Middle
14:22:47.301,tap,[215],[111],[d],Left Middle
14:22:47.560,tap,[175],[51],[e],Left Middle
14:22:47.643,tap,[262],[53],[r],Left Middle
14:22:47.877,tap,[188],[52],[e],Left Middle
14:22:50.411,swipe,"[685, 578]","[43, 41]","[o, y]",Right Middle
14:22:51.003,tap,[219],[123],[d],Left Middle
14:22:51.162,tap,[219],[123],[d],Left Middle
14:22:52.738,swipe,"[673, 556]","[44, 36]","[o, y]",Right Middle
14:22:55.089,tap,[232],[118],[d],Left Middle
14:22:55.689,tap,[199],[73],[e],Left Middle
14:22:55.948,tap,[196],[62],[e],Left Middle
14:22:59.149,tap,[238],[125],[d],Left Middle
14:22:59.266,tap,[672],[48],[o],Right Middle
14:22:59.458,tap,[262],[187],[c],Left Index
14:23:00.309,swipe,"[372, 483]","[47, 30]","[t, i]",Left Index
14:23:00.767,tap,[274],[50],[r],Left Index
14:23:01.743,tap,[688],[46],[o],Right Middle
14:23:01.868,tap,[264],[49],[r],Left Index
14:23:02.118,tap,[210],[95],[d],Left Index
14:23:02.527,tap,[178],[50],[e],Left Index
14:23:03.369,swipe,"[260, 208]","[47, 39]","[r, q]",Left Index
14:23:04.703,swipe,"[204, 208]","[39, 101]","[e, o]",Left Index
14:23:06.637,tap,[679],[43],[o],Right Middle
14:23:06.804,tap,[264],[41],[r],Left Middle
14:23:07.046,tap,[224],[87],[d],Left Middle
14:23:07.196,tap,[178],[59],[e],Left Middle
14:23:07.363,tap,[260],[52],[r],Left Middle
14:23:07.421,tap,[189],[65],[e],Left Middle
14:23:07.671,tap,[219],[107],[d],Left Middle
14:23:09.864,tap,[348],[52],[t],Right Index
14:23:09.964,tap,[467],[120],[h],Right Index
14:23:11.140,tap,[198],[64],[e],Left Middle
14:23:11.790,swipe,"[680, 599]","[99, 43]","[l, u]",Right Middle
14:23:12.374,tap,[320],[188],[v],Left Index
14:23:12.482,tap,[615],[36],[i],Right Index
14:23:12.641,tap,[488],[189],[n],Right Index
14:23:12.724,tap,[362],[126],[g],Right Index
14:23:14.775,tap,[325],[48],[t],Right Index
14:23:14.975,tap,[459],[123],[h],Right Index
14:23:17.477,tap,[191],[71],[e],Left Middle
14:23:18.460,swipe,"[694, 605]","[106, 44]","[l, u]",Right Middle
14:23:19.144,tap,[323],[181],[v],Left Index
14:23:19.269,tap,[610],[39],[i],Right Index
14:23:20.128,tap,[500],[190],[n],Right Index
14:23:20.245,tap,[364],[115],[g],Right Index
14:23:21.846,tap,[589],[48],[i],Right Index
14:23:21.954,tap,[140],[133],[s],Left Middle
14:23:22.404,tap,[208],[66],[e],Left Middle
14:23:22.805,tap,[87],[135],[a],Left Ring
14:23:23.047,tap,[168],[125],[s],Left Ring
14:23:23.180,tap,[442],[67],[y],Right Index
14:23:25.665,tap,[220],[124],[d],Left Middle
14:23:26.032,tap,[687],[36],[o],Right Middle
14:23:26.540,tap,[486],[205],[n],Right Middle
14:23:26.732,tap,[675],[39],[o],Right Middle
14:23:27.724,tap,[336],[65],[t],Left Index
14:23:28.349,swipe,"[195, 267]","[148, 43]","[d, r]",Left Index
14:23:29.542,swipe,"[610, 544]","[22, 125]","[i, n]",Right Middle
14:23:30.001,tap,[617],[111],[k],Right Middle
14:23:30.651,tap,[495],[239],[n],Right Middle
14:23:31.843,tap,[340],[46],[t],Right Index
14:23:31.918,tap,[457],[122],[h],Right Index
14:23:32.035,tap,[208],[44],[e],Left Middle
14:23:34.094,swipe,"[222, 260]","[134, 66]","[d, r]",Left Middle
14:23:35.279,tap,[614],[27],[i],Right Index
14:23:35.453,tap,[512],[174],[n],Right Index
14:23:35.595,tap,[619],[77],[i],Right Index
14:23:37.363,tap,[339],[55],[t],Right Index
14:23:37.547,tap,[219],[44],[e],Left Middle
14:23:37.738,tap,[445],[231],[b],Right Middle
14:23:39.264,tap,[332],[52],[t],Left Index
14:23:39.456,tap,[202],[41],[e],Left Index
14:23:41.615,tap,[337],[48],[t],Left Index
14:23:41.866,tap,[201],[43],[e],Left Index
14:23:43.900,tap,[339],[45],[t],Left Index
14:23:44.225,tap,[474],[109],[h],Right Index
14:23:44.484,tap,[187],[46],[e],Left Middle
14:23:45.376,tap,[137],[51],[w],Left Middle
14:23:45.593,tap,[83],[132],[a],Left Middle
14:23:45.860,tap,[367],[58],[t],Left Index
14:23:46.068,tap,[213],[41],[e],Left Index
14:23:46.101,tap,[287],[48],[r],Left Index
14:23:48.886,swipe,"[61, 159]","[125, 91]","[a, r]",Left Ring
14:23:49.437,tap,[189],[35],[e],Left Middle
14:23:50.912,swipe,"[445, 500]","[38, 26]","[y, i]",Right Index
14:23:51.314,tap,[507],[42],[u],Right Index
14:23:53.772,tap,[456],[39],[y],Right Index
14:23:54.047,tap,[651],[34],[o],Right Index
14:23:54.156,tap,[505],[40],[u],Right Index
14:23:54.815,tap,[342],[56],[t],Left Index
14:23:55.240,tap,[69],[134],[a],Left Ring
14:23:55.499,tap,[649],[95],[k],Right Middle
14:23:55.699,tap,[594],[111],[k],Right Middle
14:23:57.483,tap,[339],[46],[t],Left Index
14:23:57.641,tap,[96],[122],[a],Left Ring
14:23:57.791,tap,[682],[102],[l],Right Middle
14:23:57.966,tap,[630],[118],[k],Right Middle
14:23:58.708,swipe,"[598, 568]","[29, 82]","[i, n]",Right Middle
14:23:59.601,tap,[373],[112],[g],Left Index
14:24:01.068,tap,[367],[70],[t],Left Index
14:24:01.152,tap,[687],[27],[o],Right Middle
14:24:01.577,tap,[557],[178],[m],Right Middle
14:24:01.610,tap,[206],[60],[e],Left Middle
14:24:04.070,tap,[51],[125],[a],Left Ring
14:24:05.287,swipe,"[37, 173]","[48, 22]","[q, r]",Left Ring
14:24:05.763,tap,[64],[109],[a],Left Ring
14:24:06.421,tap,[259],[37],[r],Left Index
14:24:06.638,tap,[334],[43],[t],Left Index
14:24:06.813,tap,[183],[38],[e],Left Index
14:24:06.846,tap,[269],[37],[r],Left Index
14:24:08.414,tap,[694],[24],[o],Right Middle
14:24:08.906,tap,[75],[117],[a],Left Ring
14:24:09.965,tap,[292],[118],[f],Left Index
14:24:10.749,tap,[55],[116],[a],Left Ring
14:24:11.824,swipe,"[253, 213]","[188, 124]","[c, w]",Left Index
14:24:13.067,tap,[500],[192],[n],Right Index
14:24:13.183,tap,[346],[55],[t],Right Index
14:24:13.459,tap,[514],[53],[u],Right Index
14:24:13.576,tap,[280],[47],[r],Left Index
14:24:13.792,tap,[451],[65],[y],Right Index
14:24:17.586,swipe,"[336, 406]","[48, 83]","[t, j]",Right Index
14:24:17.936,tap,[170.5],[36],[e],Left Middle
14:24:19.637,tap,[136],[137],[s],Left Middle
14:24:19.837,tap,[194],[68],[e],Left Middle
14:24:21.046,tap,[110],[138],[s],Left Middle
14:24:21.555,tap,[266],[172],[c],Left Middle
14:24:21.622,tap,[675],[59],[o],Right Middle
14:24:22.539,tap,[194],[70],[e],Left Middle
14:24:23.181,tap,[112],[141],[s],Left Middle
14:24:23.248,tap,[185],[61],[e],Left Middle
14:24:24.940,tap,[113],[129.5],[s],Left Middle
14:24:25.157,tap,[185],[66],[e],Left Middle
14:24:25.482,tap,[278],[174],[c],Left Middle
14:24:25.866,tap,[670],[59],[o],Right Middle
14:24:26.049,tap,[490],[197],[n],Right Middle
14:24:27.425,tap,[348],[53],[t],Right Index
14:24:27.550,tap,[460],[131],[h],Right Index
14:24:28.867,tap,[185],[66],[e],Left Middle
14:24:29.960,tap,[113],[124],[s],Left Middle
14:24:30.026,tap,[196],[53],[e],Left Middle
14:24:30.644,tap,[249],[166],[c],Left Middle
14:24:30.819,tap,[687],[45],[o],Right Middle
14:24:31.052,tap,[499],[197],[n],Right Middle
14:24:31.269,tap,[216],[118],[d],Left Middle
14:24:32.328,swipe,"[729, 621]","[102, 109]","[l, h]",Right Middle
14:24:33.070,tap,[269],[48],[r],Left Index
14:24:33.278,tap,[367],[118],[g],Left Index
14:24:33.470,tap,[215],[48],[e],Left Index
14:24:33.628,tap,[136],[106],[s],Left Ring
14:24:33.737,tap,[320],[50],[t],Left Index
14:24:35.221,tap,[262],[176],[c],Left Index
14:24:35.363,tap,[712],[31],[o],Right Index
14:24:35.530,tap,[513],[58],[u],Right Index
14:24:35.763,tap,[488],[195],[n],Right Index
14:24:36.205,swipe,"[358, 293]","[60, 44]","[t, w]",Right Index
14:24:36.555,tap,[462],[44],[y],Right Index
14:24:39.190,tap,[117],[61],[w],Left Middle
14:24:39.315,tap,[631],[31],[i],Right Index
14:24:39.448,tap,[336],[51],[t],Left Index
14:24:40.149,swipe,"[175, 152]","[41, 69]","[e, c]",Left Index
14:24:40.758,tap,[249],[181],[c],Left Index
14:24:40.924,tap,[455],[114],[h],Right Index
14:24:42.058,tap,[152],[111],[s],Left Ring
14:24:42.500,tap,[357],[51],[t],Left Index
14:24:43.117,swipe,"[179, 308]","[48, 57]","[e, y]",Left Middle
14:24:44.026,tap,[667],[36],[o],Right Middle
14:24:45.694,tap,[141],[120],[s],Left Ring
14:24:46.144,tap,[349],[49],[t],Left Index
14:24:46.361,tap,[189],[48],[e],Left Index
14:24:47.211,tap,[752],[20],[p],Right Middle
14:24:48.812,tap,[287],[108],[f],Left Index
14:24:49.221,tap,[269],[46],[r],Left Index
14:24:49.779,swipe,"[125, 65]","[44, 71]","[w, r]",Left Index
14:24:50.338,swipe,"[284, 233]","[41, 85]","[r, z]",Left Index
14:24:50.563,tap,[229],[100],[d],Left Index
14:24:52.789,tap,[292],[113],[f],Left Index
14:24:52.906,tap,[677],[43],[o],Right Middle
14:24:53.206,tap,[264],[50],[r],Left Index
14:24:54.249,swipe,"[109, 61]","[51, 80]","[w, r]",Left Index
14:24:54.791,swipe,"[287, 205]","[45, 89]","[r, a]",Left Index
14:24:54.991,tap,[198],[87],[d],Left Index
14:24:57.400,tap,[289],[111],[f],Left Index
14:24:57.467,tap,[689],[36],[o],Right Middle
14:24:57.892,tap,[264],[59],[r],Left Index
14:24:58.659,swipe,"[124, 70]","[46, 83]","[w, r]",Left Index
14:24:59.952,swipe,"[270, 220]","[43, 100]","[r, z]",Left Index
14:25:02.945,tap,[698],[92],[l],Right Middle
14:25:03.137,tap,[683],[46],[o],Right Middle
14:25:03.512,swipe,"[340, 273]","[206, 155]","[v, w]",Left Index
14:25:04.496,tap,[575],[184],[m],Right Middle
14:25:04.671,tap,[208],[57],[e],Left Middle
14:25:04.796,tap,[74],[130],[a],Left Middle
14:25:04.930,tap,[505],[208],[n],Right Middle
14:25:06.481,tap,[130],[132],[s],Left Ring
14:25:07.990,tap,[570],[188],[m],Right Middle
14:25:08.123,tap,[75],[135],[a],Left Ring
14:25:08.573,swipe,"[502, 485]","[208, 153]","[n, y]",Right Index
14:25:10.275,tap,[346],[50],[t],Right Index
14:25:10.391,tap,[470],[125],[h],Right Index
14:25:10.550,tap,[600],[30],[i],Right Index
14:25:10.725,tap,[479],[181],[n],Right Index
14:25:11.525,swipe,"[381, 320]","[119, 111]","[g, s]",Left Index
14:25:14.510,tap,[257],[186],[c],Left Index
14:25:14.752,tap,[630],[76],[i],Right Middle
14:25:14.794,tap,[579],[176],[m],Right Middle
14:25:16.545,tap,[252],[199],[c],Left Index
14:25:16.820,tap,[567],[190],[m],Right Middle
14:25:17.229,tap,[771],[24],[p],Right Middle
14:25:17.379,tap,[686],[101],[l],Right Middle
14:25:19.363,tap,[250],[208],[c],Left Index
14:25:19.480,tap,[676],[45],[o],Right Middle
14:25:19.922,tap,[567],[187],[m],Right Middle
14:25:20.389,tap,[780],[35],[p],Right Middle
14:25:20.822,tap,[204],[46],[e],Left Middle
14:25:20.972,swipe,"[224, 275]","[43, 43]","[e, y]",Left Middle
14:25:22.473,tap,[264],[188],[c],Left Middle
14:25:22.590,tap,[698],[45],[o],Right Middle
14:25:22.765,tap,[572],[191],[m],Right Middle
14:25:23.107,tap,[773],[33],[p],Right Middle
14:25:23.173,tap,[681],[101],[l],Right Middle
14:25:23.332,tap,[215],[55],[e],Left Index
14:25:23.482,tap,[340],[52],[t],Left Index
14:25:23.691,tap,[210],[55],[e],Left Index
14:25:24.241,swipe,"[687, 599]","[132, 94]","[l, y]",Right Middle
14:25:27.810,tap,[147],[120],[s],Left Ring
14:25:27.876,tap,[682],[41],[o],Right Middle
14:25:28.410,swipe,"[689, 603]","[125, 129.5]","[l, h]",Right Middle
14:25:30.069,tap,[121],[128],[s],Left Ring
