Time,Type,X,Y,Keys,Finger
15:43:25.852,swipe,"[274, 376]","[129, 99]","[f, u]",Left Middle
15:43:26.944,tap,[690],[104],[l],Right Middle
15:43:27.119,tap,[697],[105],[l],Right Middle
15:43:27.770,swipe,"[693, 588]","[53, 40]","[o, y]",Right Middle
15:43:29.245,swipe,"[353, 437]","[44, 119]","[t, n]",Right Middle
15:43:29.537,tap,[191],[27],[e],Left Middle
15:43:30.638,swipe,"[362, 517]","[135, 38]","[g, i]",Right Middle
15:43:31.147,swipe,"[594, 424]","[34, 90]","[i, g]",Right Middle
15:43:32.106,tap,[178],[16],[e],Left Middle
15:43:32.639,swipe,"[691, 586]","[107, 29]","[l, u]",Right Middle
15:43:33.398,swipe,"[490.5, 343]","[201, 119]","[n, f]",Right Middle
15:43:34.082,tap,[149.5],[89],[s],Left Index
15:43:37.142,swipe,"[160, 23]","[117, 113]","[s, d]",Left Index
15:43:37.434,tap,[214],[117],[d],Left Index
15:43:38.284,swipe,"[358, 516]","[27, 26]","[t, i]",Right Middle
15:43:40.402,swipe,"[138, 41]","[110, 109]","[s, d]",Left Middle
15:43:40.752,tap,[223],[115],[d],Left Middle
15:43:42.770,swipe,"[357, 639]","[51, 35]","[t, i]",Right Middle
15:43:44.854,tap,[367],[38],[t],Right Middle
15:43:45.213,tap,[676],[44],[o],Right Middle
15:43:46.014,swipe,"[466, 344]","[112, 65]","[h, r]",Right Middle
15:43:46.572,swipe,"[35, 273]","[120, 72]","[a, r]",Left Thumb
15:43:48.999,tap,[440],[111],[h],Right Middle
15:43:49.140,tap,[190],[34],[e],Left Middle
15:43:49.749,swipe,"[53, 262]","[125, 82]","[a, r]",Left Middle
15:43:52.617,swipe,"[362, 469]","[29, 127]","[t, n]",Right Middle
15:43:53.351,swipe,"[60, 285]","[124, 87]","[a, f]",Left Middle
15:43:55.336,tap,[776],[32],[p],Right Middle
15:43:57.862,swipe,"[364, 452]","[50, 121]","[t, m]",Right Middle
15:43:58.337,tap,[51],[111],[a],Left Middle
15:43:58.637,tap,[348],[34],[t],Right Middle
15:44:00.230,swipe,"[507, 379]","[196, 101]","[n, r]",Right Middle
15:44:00.655,swipe,"[119, 139]","[38, 145]","[w, n]",Left Middle
15:44:03.724,tap,[479],[188],[n],Right Middle
15:44:04.324,swipe,"[196, 97]","[41, 45]","[e, q]",Left Middle
15:44:04.532,tap,[152],[118],[s],Left Middle
15:44:08.043,swipe,"[100, 255]","[39, 8]","[w, r]",Right Middle
15:44:08.801,swipe,"[361, 437]","[41, 108]","[t, m]",Right Middle
15:44:10.011,swipe,"[196, 61]","[40, 122]","[e, c]",Left Middle
15:44:10.628,swipe,"[280, 488]","[175, 119]","[c, j]",Left Middle
15:44:11.628,swipe,"[127, 307]","[106, 39]","[s, t]",Left Middle
15:44:12.003,tap,[178],[55],[e],Left Middle
15:44:12.704,tap,[734],[40],[p],Right Middle
15:44:14.922,swipe,"[313, 495]","[112, 68]","[f, u]",Left Middle
15:44:17.231,swipe,"[276, 138]","[45, 27]","[r, q]",Left Middle
15:44:18.107,swipe,"[50, 213]","[104, 52]","[a, r]",Left Middle
15:44:18.449,tap,[213],[107],[d],Left Middle
15:44:21.025,swipe,"[677, 567]","[121, 7]","[l, i]",Right Middle
15:44:21.400,swipe,"[293, 151]","[122, -16]","[f, e]",Left Middle
15:44:22.434,swipe,"[575, 455]","[15, 69]","[i, g]",Right Middle
15:44:24.085,tap,[790],[17],[p],Right Middle
15:44:26.637,tap,[591],[24],[i],Right Middle
15:44:26.854,tap,[292],[108],[f],Left Middle
15:44:28.054,swipe,"[398, 518]","[209, 36]","[b, u]",Right Middle
15:44:28.479,tap,[350],[49],[t],Right Middle
15:44:29.780,tap,[26],[108],[a],Left Middle
15:44:30.422,swipe,"[204, 290]","[125, 15]","[d, r]",Left Middle
15:44:31.081,swipe,"[199, 75]","[35, 126]","[e, m]",Left Middle
15:44:31.398,tap,[581],[183],[m],Right Middle
15:44:34.241,swipe,"[353, 457]","[43, 130]","[t, n]",Right Middle
15:44:34.500,tap,[204],[44],[e],Left Middle
15:44:35.233,swipe,"[667, 571]","[106, 0]","[l, i]",Right Middle
15:44:35.809,swipe,"[394, 287]","[208, 57]","[b, r]",Right Middle
15:44:39.261,swipe,"[37, 215]","[125, 38]","[a, r]",Left Middle
15:44:39.719,tap,[417],[32],[y],Right Middle
15:44:41.303,swipe,"[603, 451]","[26, 73]","[i, g]",Right Middle
15:44:42.120,swipe,"[267, 444]","[198, 159]","[c, j]",Right Middle
15:44:42.771,swipe,"[689, 577]","[31, 52]","[o, y]",Right Middle
15:44:44.072,swipe,"[203, 215]","[44, 115]","[e, p]",Right Middle
15:44:46.490,tap,[799],[16],[p],Right Middle
15:44:46.657,tap,[795],[23],[p],Right Middle
15:44:46.848,tap,[799],[23],[p],Right Middle
15:44:48.841,tap,[591],[43],[i],Right Middle
15:44:49.016,tap,[118],[113],[s],Left Index
15:44:49.200,tap,[514],[225],[n],Right Middle
15:44:49.958,swipe,"[266, 624]","[202, 133]","[c, j]",Right Middle
15:44:50.550,swipe,"[676, 469.5]","[44, 76]","[o, h]",Right Middle
15:44:51.426,swipe,"[175, 222]","[26, 138]","[e, i]",Left Middle
15:44:53.361,tap,[591],[24],[i],Right Middle
15:44:53.602,tap,[123],[110],[s],Left Middle
15:44:54.786,swipe,"[253, 433]","[203, 161]","[c, h]",Left Middle
15:44:55.562,swipe,"[690, 565]","[39, 62]","[o, h]",Right Middle
15:44:55.995,swipe,"[198, 212]","[31, 129.5]","[e, t]",Left Middle
15:44:58.163,swipe,"[344, 636]","[34, 38]","[t, i]",Right Middle
15:44:58.630,swipe,"[218, 66]","[113, 135]","[d, y]",Left Middle
15:44:59.372,tap,[430],[45],[y],Right Middle
15:45:02.399,swipe,"[257, 472]","[198, 122]","[c, h]",Right Middle
15:45:03.108,tap,[582],[172],[m],Right Middle
15:45:03.275,tap,[583],[178],[m],Right Middle
15:45:03.992,swipe,"[512, 495]","[26, 209]","[u, i]",Right Middle
15:45:04.850,swipe,"[600, 460]","[29, 121]","[i, b]",Right Middle
15:45:05.534,swipe,"[45, 282]","[120, 83]","[a, f]",Left Middle
15:45:05.868,tap,[201],[38],[e],Left Middle
15:45:07.502,swipe,"[364, 455]","[43, 141]","[t, n]",Right Middle
15:45:12.004,swipe,"[365, 460]","[43, 136]","[t, n]",Right Middle
15:45:15.123,swipe,"[250, 455]","[51, 45]","[r, u]",Left Index
15:45:15.982,swipe,"[542, 374]","[39, 118]","[u, f]",Right Middle
15:45:16.273,tap,[456],[118],[h],Right Middle
15:45:17.733,swipe,"[174, 430]","[29, 142]","[e, g]",Left Middle
15:45:19.242,swipe,"[31, 284]","[113, 83]","[a, f]",Left Middle
15:45:19.834,tap,[674],[112],[l],Right Middle
15:45:22.635,swipe,"[360, 476]","[35, 125]","[t, m]",Right Middle
15:45:23.011,tap,[205],[58],[e],Left Middle
15:45:25.028,swipe,"[269, 75]","[202, 138]","[c, a]",Left Middle
15:45:25.729,swipe,"[732, 567]","[43, 50]","[p, u]",Right Middle
15:45:26.279,swipe,"[369, 161]","[39, 136]","[t, s]",Right Middle
15:45:26.646,tap,[684],[106],[l],Right Middle
15:45:28.172,swipe,"[675, 425]","[29, 99]","[o, h]",Right Middle
15:45:28.564,tap,[526],[225],[n],Right Middle
15:45:30.256,tap,[671],[29],[o],Right Middle
15:45:30.482,tap,[292],[107],[f],Left Middle
15:45:31.132,swipe,"[667, 469]","[26, 41]","[o, y]",Right Middle
15:45:31.365,tap,[272],[48],[r],Left Index
15:45:32.241,tap,[794],[28],[p],Right Middle
15:45:32.424,tap,[787],[20],[p],Right Middle
15:45:32.791,tap,[791],[22],[p],Right Middle
15:45:37.077,swipe,"[693, 464]","[40, 24]","[o, y]",Right Middle
15:45:37.344,tap,[281],[33],[r],Left Index
15:45:39.453,swipe,"[516, 374]","[204, 172]","[n, f]",Right Middle
15:45:41.104,swipe,"[351, 595]","[41, 30]","[t, i]",Right Middle
15:45:41.646,swipe,"[670, 467]","[28, 214]","[o, n]",Right Middle
15:45:44.123,tap,[428],[112],[h],Right Middle
15:45:44.339,tap,[187],[39],[e],Left Middle
15:45:45.006,swipe,"[265, 70]","[193, 100]","[c, a]",Left Middle
15:45:45.382,tap,[680],[106],[l],Right Middle
15:45:45.524,tap,[682],[107],[l],Right Middle
15:45:45.915,swipe,"[174, 227]","[27, 146]","[e, s]",Left Index
15:45:47.283,swipe,"[140, 203]","[121, -19]","[s, e]",Left Index
15:45:47.933,swipe,"[309, 153]","[188, 20]","[v, w]",Left Index
15:45:48.192,tap,[502],[207],[n],Right Middle
15:45:49.284,swipe,"[346, 531]","[50, 44]","[t, i]",Right Middle
15:45:49.651,swipe,"[568, 481]","[190, 148]","[m, g]",Right Middle
15:45:50.259,swipe,"[191, 120]","[35, 141]","[e, t]",Left Middle
15:45:52.119,swipe,"[343, 619]","[40, 31]","[t, i]",Right Middle
15:45:52.503,swipe,"[572, 395]","[211, 101]","[m, g]",Right Middle
15:45:52.869,tap,[139],[111],[s],Left Index
15:45:55.813,swipe,"[345, 469]","[39, 125]","[t, m]",Right Middle
15:45:56.063,tap,[196],[49],[e],Left Middle
15:45:56.788,swipe,"[673, 568]","[97, -1]","[l, i]",Right Middle
15:45:57.347,swipe,"[334, 547]","[204, 66]","[v, u]",Right Middle
15:45:58.306,swipe,"[507, 395]","[204, 136.5]","[n, f]",Right Middle
15:45:59.465,swipe,"[594, 453]","[39, 87]","[i, g]",Right Middle
15:46:01.258,tap,[592],[34],[i],Right Middle
15:46:01.441,tap,[124],[106],[s],Left Middle
15:46:02.183,swipe,"[187, 72]","[38, 161]","[e, s]",Left Middle
15:46:02.767,swipe,"[131, 304]","[129, 84]","[s, t]",Left Middle
15:46:04.718,swipe,"[189, 62]","[45, 111]","[e, s]",Left Middle
15:46:05.535,swipe,"[122, 204]","[115, 78]","[s, t]",Left Middle
15:46:05.827,tap,[427],[31],[y],Right Middle
15:46:07.961,swipe,"[192, 67]","[34, 113]","[e, s]",Left Middle
15:46:08.412,swipe,"[131, 273]","[127, 101]","[s, g]",Left Middle
15:46:10.113,swipe,"[187, 56]","[31, 115]","[e, s]",Left Middle
15:46:10.613,tap,[147],[110],[s],Left Middle
15:46:10.830,tap,[424],[23],[y],Right Middle
15:46:12.522,swipe,"[180, 51]","[27, 103]","[e, s]",Left Middle
15:46:13.123,swipe,"[140, 257]","[121, 70]","[s, t]",Left Middle
