pid,target,word,count,insert_start_time,insert_end_time,category,swipe_ratio,tap_ratio,swipe_dist,swipe_key_set
16,seven,seven,5,1900-01-01 13:28:07.941,1900-01-01 13:28:10.176,top1,0.6666666666666666,0.3333333333333333,"[[1.4874324196833277, 1.25], [2.6515879705612257, 2.6575364531836625]]","[['s', 'e'], ['v', 'e']]"
16,times,times,5,1900-01-01 13:28:10.176,1900-01-01 13:28:13.156,top3,0.6666666666666666,0.3333333333333333,"[[2.100916559653191, 2.0155644370746373], [1.8361424619633955, 1.25]]","[['i', 'm'], ['e', 's']]"
16,sad,sad,3,1900-01-01 13:28:14.863,1900-01-01 13:28:18.067,top3,0.5,0.5,"[[0.867022464025587, 1.0]]","[['s', 'a']]"
16,to,to,2,1900-01-01 13:28:21.949,1900-01-01 13:28:23.358,top1,0.0,1.0,[],[]
16,hear,hear,4,1900-01-01 13:28:23.358,1900-01-01 13:28:25.401,top1,1.0,0.0,"[[3.389024548542692, 3.4003676271838605], [2.329714739109705, 2.9261749776799064]]","[['h', 'e'], ['a', 'r']]"
16,that,that,4,1900-01-01 13:28:25.401,1900-01-01 13:28:27.827,top1,0.3333333333333333,0.6666666666666666,"[[1.9842915061174853, 1.6007810593582121]]","[['t', 'h']]"
16,news,news,4,1900-01-01 13:28:35.465,1900-01-01 13:28:38.758,top1,0.0,1.0,[],[]
16,the,the,3,1900-01-01 13:28:39.260,1900-01-01 13:28:41.002,top1,0.5,0.5,"[[2.6620227888064747, 1.6007810593582121]]","[['t', 'h']]"
16,power,power,5,1900-01-01 13:28:47.789,1900-01-01 13:28:51.057,top1,0.0,1.0,[],[]
16,of,of,2,1900-01-01 13:28:51.057,1900-01-01 13:28:51.866,top1,0.0,1.0,[],[]
16,denial,denial,6,1900-01-01 13:28:58.887,1900-01-01 13:29:03.748,top1,0.0,1.0,[],[]
16,the,the,3,1900-01-01 13:29:04.249,1900-01-01 13:29:06.282,top1,0.5,0.5,"[[1.681347199792476, 1.6007810593582121]]","[['t', 'h']]"
16,second,second,6,1900-01-01 13:29:06.282,1900-01-01 13:29:08.658,top1,0.5,0.5,"[[1.4425041161119783, 1.25], [2.9782656472559657, 3.010398644698074]]","[['s', 'e'], ['o', 'n']]"
16,largest,largest,7,1900-01-01 13:29:08.658,1900-01-01 13:29:12.502,top1,0.75,0.25,"[[1.8125104999695871, 8.0], [1.809990612026759, 1.6007810593582121], [0.9532258143404425, 1.25]]","[['l', 'a'], ['r', 'g'], ['e', 's']]"
16,country,country,7,1900-01-01 13:29:12.502,1900-01-01 13:29:17.238,top1,0.4,0.6,"[[1.7069941417591337, 2.0], [1.8319052795177488, 2.0]]","[['o', 'u'], ['r', 'y']]"
16,communicate,communicate,11,1900-01-01 13:29:28.745,1900-01-01 13:29:34.732,top1,0.8333333333333334,0.16666666666666666,"[[2.5213461217423125, 2.3584952830141512], [2.506715122052165, 2.1360009363293826], [2.6347192242485726, 2.3584952830141512], [2.5795957925855357, 2.692582403567252], [2.78256067150835, 2.0]]","[['o', 'm'], ['m', 'u'], ['n', 'i'], ['c', 'a'], ['t', 'e']]"
16,through,through,7,1900-01-01 13:29:34.732,1900-01-01 13:29:38.133,top1,0.4,0.6,"[[2.256238130162683, 1.6007810593582121], [2.246784247124098, 2.0]]","[['t', 'h'], ['o', 'u']]"
16,email,email,5,1900-01-01 13:29:38.133,1900-01-01 13:29:41.735,top1,0.25,0.75,"[[1.9399291425526346, 1.6007810593582121]]","[['i', 'l']]"
16,please,please,6,1900-01-01 13:29:46.255,1900-01-01 13:29:49.223,top1,1.0,0.0,"[[1.6292055195708115, 1.25], [1.7730773257602164, 2.0155644370746373], [1.4937296703637508, 1.25]]","[['p', 'l'], ['e', 'a'], ['s', 'e']]"
16,follow,follow,6,1900-01-01 13:30:09.951,1900-01-01 13:30:16.088,top1,0.5,0.5,"[[1.356793537398008, 1.0307764064044151], [1.475532832784483, 1.0307764064044151]]","[['o', 'l'], ['l', 'o']]"
16,the,the,3,1900-01-01 13:30:16.088,1900-01-01 13:30:18.581,top1,0.5,0.5,"[[2.062142211390863, 1.6007810593582121]]","[['t', 'h']]"
16,guidelines,guidelines,10,1900-01-01 13:30:18.581,1900-01-01 13:30:24.609,top1,0.42857142857142855,0.5714285714285714,"[[2.1235328538193143, 2.0155644370746373], [1.393460580936899, 1.0307764064044151], [1.8263496079954133, 1.6007810593582121]]","[['g', 'u'], ['d', 'e'], ['l', 'i']]"
16,just,just,4,1900-01-01 13:30:26.194,1900-01-01 13:30:29.965,top3,1.0,0.0,"[[1.38604615836739, 1.0307764064044151], [2.6838936413585768, 2.9261749776799064]]","[['j', 'u'], ['s', 't']]"
16,what,what,4,1900-01-01 13:30:41.769,1900-01-01 13:30:45.263,top1,0.0,1.0,[],[]
16,the,the,3,1900-01-01 13:30:45.263,1900-01-01 13:30:46.989,top1,0.5,0.5,"[[1.9141530641840014, 1.6007810593582121]]","[['t', 'h']]"
16,doctor,doctor,6,1900-01-01 13:30:46.989,1900-01-01 13:30:50.365,top1,0.2,0.8,"[[2.6049002650053614, 2.3584952830141512]]","[['c', 't']]"
16,ordered,ordered,7,1900-01-01 13:30:50.365,1900-01-01 13:30:55.251,top1,0.4,0.6,"[[1.2170151113482528, 1.0307764064044151], [0.8950173182681999, 1.0]]","[['d', 'e'], ['r', 'e']]"
16,a,a,1,1900-01-01 13:31:05.549,1900-01-01 13:31:06.800,top1,0.0,1.0,[],[]
16,quarter,quarter,7,1900-01-01 13:31:06.800,1900-01-01 13:31:13.378,top1,0.4,0.6,"[[4.895288367719005, 6.0], [1.7331470878505955, 2.0]]","[['q', 'u'], ['t', 'e']]"
16,of,of,2,1900-01-01 13:31:15.663,1900-01-01 13:31:18.023,top1,0.0,1.0,[],[]
16,a,a,1,1900-01-01 13:31:18.023,1900-01-01 13:31:18.683,top1,0.0,1.0,[],[]
16,century,century,7,1900-01-01 13:31:18.683,1900-01-01 13:31:23.234,top1,0.4,0.6,"[[3.377578193487902, 2.1360009363293826], [2.2887972312166496, 2.0]]","[['c', 'e'], ['r', 'y']]"
16,this,this,4,1900-01-01 13:31:23.735,1900-01-01 13:31:26.327,top1,0.3333333333333333,0.6666666666666666,"[[2.084813934293657, 1.6007810593582121]]","[['t', 'h']]"
16,person,person,6,1900-01-01 13:31:26.327,1900-01-01 13:31:30.254,top1,0.5,0.5,"[[0.7860612352895919, 1.0], [2.825342484770651, 3.010398644698074]]","[['e', 'r'], ['o', 'n']]"
16,is,is,2,1900-01-01 13:31:30.254,1900-01-01 13:31:32.114,top1,0.0,1.0,[],[]
16,a,a,1,1900-01-01 13:31:32.114,1900-01-01 13:31:32.615,top1,0.0,1.0,[],[]
16,disaster,disaster,8,1900-01-01 13:31:32.615,1900-01-01 13:31:37.675,top1,0.6,0.4,"[[1.0861314952619687, 1.0], [2.6932946395864303, 2.9261749776799064], [1.4929093293381883, 1.0]]","[['s', 'a'], ['s', 't'], ['e', 'r']]"
16,are,are,3,1900-01-01 13:31:38.177,1900-01-01 13:31:40.752,top1,0.5,0.5,"[[2.5339593062290877, 2.9261749776799064]]","[['a', 'r']]"
16,you,you,3,1900-01-01 13:31:47.114,1900-01-01 13:31:50.566,top1,0.5,0.5,"[[3.600454229156371, 3.0]]","[['y', 'o']]"
16,talking,talking,7,1900-01-01 13:31:50.566,1900-01-01 13:31:53.876,top1,0.75,0.25,"[[3.867834764519421, 3.881043674065006], [0.8404322176713602, 1.0], [2.2812722396176217, 2.3584952830141512]]","[['t', 'a'], ['l', 'k'], ['i', 'n']]"
16,to,to,2,1900-01-01 13:31:53.876,1900-01-01 13:31:55.035,top1,0.0,1.0,[],[]
16,me,me,2,1900-01-01 13:31:55.035,1900-01-01 13:31:56.127,top1,0.0,1.0,[],[]
16,completely,completely,10,1900-01-01 13:31:56.629,1900-01-01 13:32:03.965,top1,0.42857142857142855,0.5714285714285714,"[[2.667584323878066, 2.3584952830141512], [1.4662780954256254, 1.25], [1.858049489720336, 2.0]]","[['o', 'm'], ['p', 'l'], ['e', 't']]"
16,sold,sold,4,1900-01-01 13:32:03.965,1900-01-01 13:32:06.408,top1,0.3333333333333333,0.6666666666666666,"[[1.556075241191762, 1.0307764064044151]]","[['o', 'l']]"
16,out,out,3,1900-01-01 13:32:06.408,1900-01-01 13:32:07.776,top1,0.5,0.5,"[[2.3808960924670775, 2.0]]","[['o', 'u']]"
16,of,of,2,1900-01-01 13:32:07.776,1900-01-01 13:32:08.801,top1,0.0,1.0,[],[]
16,that,that,4,1900-01-01 13:32:08.801,1900-01-01 13:32:11.202,top1,0.3333333333333333,0.6666666666666666,"[[1.9669620373179555, 1.6007810593582121]]","[['t', 'h']]"
19,just,just,4,1900-01-01 11:57:47.474,1900-01-01 11:57:51.579,top3,0.3333333333333333,0.6666666666666666,"[[3.429655458278572, 2.9261749776799064]]","[['s', 't']]"
19,what,what,4,1900-01-01 11:57:53.527,1900-01-01 11:57:58.541,top3,0.3333333333333333,0.6666666666666666,"[[4.91115183154624, 5.0]]","[['h', 'a']]"
19,the,the,3,1900-01-01 11:57:59.264,1900-01-01 11:58:02.107,top1,0.5,0.5,"[[1.6311545853321197, 1.6007810593582121]]","[['t', 'h']]"
19,doctor,doctor,6,1900-01-01 11:58:02.107,1900-01-01 11:58:06.651,top1,0.5,0.5,"[[6.072523713416029, 5.618051263561059], [4.920245498511735, 5.0]]","[['o', 'c'], ['o', 'r']]"
19,ordered,ordered,7,1900-01-01 11:58:06.651,1900-01-01 11:58:12.271,top1,0.75,0.25,"[[1.4921794724914963, 1.25], [1.1339965897766184, 1.0], [1.2070072105211298, 1.0307764064044151]]","[['r', 'd'], ['e', 'r'], ['e', 'd']]"
19,the,the,3,1900-01-01 11:58:12.772,1900-01-01 11:58:16.181,top1,0.5,0.5,"[[1.392990364736957, 1.6007810593582121]]","[['t', 'h']]"
19,power,power,5,1900-01-01 11:58:38.186,1900-01-01 11:58:42.405,top1,0.0,1.0,[],[]
19,of,of,2,1900-01-01 11:58:47.508,1900-01-01 11:58:49.509,top1,0.0,1.0,[],[]
19,denial,denial,6,1900-01-01 11:58:55.121,1900-01-01 11:58:59.859,top3,1.0,0.0,"[[1.5612792080934788, 1.0307764064044151], [2.537539313119109, 2.3584952830141512], [2.468312037101468, 8.0]]","[['d', 'e'], ['n', 'i'], ['a', 'l']]"
19,the,the,3,1900-01-01 11:59:01.558,1900-01-01 11:59:07.728,top1,0.5,0.5,"[[1.1659106419447418, 1.6007810593582121]]","[['t', 'h']]"
19,second,second,6,1900-01-01 11:59:07.728,1900-01-01 11:59:12.606,top1,1.0,0.0,"[[1.5422611899820988, 1.25], [5.096048850886833, 5.618051263561059], [3.498900302684402, 3.6400549446402595]]","[['s', 'e'], ['c', 'o'], ['n', 'd']]"
19,largest,largest,7,1900-01-01 11:59:12.606,1900-01-01 11:59:16.958,top1,0.75,0.25,"[[3.496701108276915, 2.9261749776799064], [2.885588902200035, 2.462214450449026], [2.515397399641854, 2.9261749776799064]]","[['a', 'r'], ['g', 'e'], ['s', 't']]"
19,country,country,7,1900-01-01 11:59:22.170,1900-01-01 11:59:27.606,top1,0.4,0.6,"[[1.9629861061976475, 2.0], [2.4420627039451714, 2.0]]","[['o', 'u'], ['r', 'y']]"
19,the,the,3,1900-01-01 11:59:28.107,1900-01-01 11:59:30.966,top1,0.5,0.5,"[[1.5844978404055965, 1.6007810593582121]]","[['t', 'h']]"
19,stock,stock,5,1900-01-01 11:59:30.966,1900-01-01 11:59:34.827,top1,0.6666666666666666,0.3333333333333333,"[[3.835246913905935, 2.9261749776799064], [3.6623023517488287, 4.6097722286464435]]","[['s', 't'], ['c', 'k']]"
19,exchange,exchange,8,1900-01-01 11:59:48.301,1900-01-01 11:59:55.363,top1,0.3333333333333333,0.6666666666666666,"[[2.7052820584229282, 2.692582403567252], [2.8208595542848283, 2.462214450449026]]","[['c', 'h'], ['g', 'e']]"
19,dipped,dipped,6,1900-01-01 12:00:13.524,1900-01-01 12:00:16.726,top1,0.0,1.0,[],[]
19,communicate,communicate,11,1900-01-01 12:00:42.124,1900-01-01 12:00:49.336,top1,0.375,0.625,"[[2.667838105329857, 2.0155644370746373], [3.084609256555034, 2.692582403567252], [1.8913537851562832, 2.0]]","[['u', 'n'], ['c', 'a'], ['t', 'e']]"
19,through,through,7,1900-01-01 12:00:49.336,1900-01-01 12:00:54.239,top1,0.75,0.25,"[[1.8258440599487131, 1.6007810593582121], [2.4867354226977985, 2.0], [0.9806014098500982, 1.0]]","[['t', 'h'], ['o', 'u'], ['g', 'h']]"
19,email,email,5,1900-01-01 12:00:54.239,1900-01-01 12:00:58.166,top1,0.6666666666666666,0.3333333333333333,"[[6.601742975343709, 6.576473218982953], [1.4777489902297343, 1.6007810593582121]]","[['m', 'a'], ['i', 'l']]"
19,protect,protect,7,1900-01-01 12:00:58.668,1900-01-01 12:01:04.636,top1,0.4,0.6,"[[2.004078131273828, 2.0], [2.6973850328837004, 2.3584952830141512]]","[['t', 'e'], ['c', 't']]"
19,your,your,4,1900-01-01 12:01:14.050,1900-01-01 12:01:16.576,top1,0.3333333333333333,0.6666666666666666,"[[2.0770612728684728, 2.0]]","[['o', 'u']]"
19,environment,environment,11,1900-01-01 12:01:52.264,1900-01-01 12:01:57.233,top1,0.0,1.0,[],[]
19,do,do,2,1900-01-01 12:01:57.734,1900-01-01 12:02:01.577,top1,0.0,1.0,[],[]
19,not,not,3,1900-01-01 12:02:01.577,1900-01-01 12:02:03.495,top1,0.5,0.5,"[[2.9648615323906777, 3.010398644698074]]","[['n', 'o']]"
19,drink,drink,5,1900-01-01 12:02:03.495,1900-01-01 12:02:06.230,top1,0.6666666666666666,0.3333333333333333,"[[1.6861502472348069, 1.25], [2.094854205099964, 1.8027756377319946]]","[['d', 'r'], ['n', 'k']]"
19,the,the,3,1900-01-01 12:02:16.352,1900-01-01 12:02:19.212,top1,0.5,0.5,"[[2.1427595817076632, 1.6007810593582121]]","[['t', 'h']]"
19,water,water,5,1900-01-01 12:02:19.212,1900-01-01 12:02:22.781,top1,0.6666666666666666,0.3333333333333333,"[[1.7720394015441645, 1.25], [1.155507525126946, 1.0]]","[['w', 'a'], ['e', 'r']]"
19,tickets,tickets,7,1900-01-01 12:02:23.282,1900-01-01 12:02:27.817,top1,0.4,0.6,"[[4.515628088234239, 4.6097722286464435], [2.2934002321880063, 2.0]]","[['c', 'k'], ['e', 't']]"
19,are,are,3,1900-01-01 12:02:27.817,1900-01-01 12:02:30.102,top1,0.5,0.5,"[[1.5007542374586185, 1.0]]","[['r', 'e']]"
19,very,very,4,1900-01-01 12:02:30.102,1900-01-01 12:02:32.670,top1,0.3333333333333333,0.6666666666666666,"[[1.5779279134358455, 1.0]]","[['e', 'r']]"
19,expensive,expensive,9,1900-01-01 12:02:32.670,1900-01-01 12:02:37.923,top1,0.5,0.5,"[[2.7906411365714865, 2.0155644370746373], [6.155067185864017, 5.836308764964376], [3.3686692963431417, 2.6575364531836625]]","[['e', 'x'], ['s', 'i'], ['v', 'e']]"
19,sad,sad,3,1900-01-01 12:02:38.424,1900-01-01 12:02:42.053,top3,0.5,0.5,"[[1.7282936174519077, 1.0]]","[['s', 'a']]"
19,to,to,2,1900-01-01 12:02:47.970,1900-01-01 12:02:49.646,top1,0.0,1.0,[],[]
19,hear,hear,4,1900-01-01 12:02:53.182,1900-01-01 12:02:57.229,top3,0.3333333333333333,0.6666666666666666,"[[2.5976652979165733, 2.0155644370746373]]","[['e', 'a']]"
19,that,that,4,1900-01-01 12:02:57.229,1900-01-01 12:02:59.727,top1,1.0,0.0,"[[1.8922644007907568, 1.6007810593582121], [4.257305355577047, 3.881043674065006]]","[['t', 'h'], ['a', 't']]"
19,news,news,4,1900-01-01 12:02:59.727,1900-01-01 12:03:02.571,top1,0.3333333333333333,0.6666666666666666,"[[1.6873349734122152, 1.0]]","[['e', 'w']]"
19,want,want,4,1900-01-01 12:03:03.072,1900-01-01 12:03:06.464,top1,1.0,0.0,"[[1.4830404263707715, 1.25], [2.608933432698121, 2.6575364531836625]]","[['w', 'a'], ['n', 't']]"
19,to,to,2,1900-01-01 12:03:06.464,1900-01-01 12:03:07.865,top1,0.0,1.0,[],[]
19,join,join,4,1900-01-01 12:03:15.595,1900-01-01 12:03:18.432,top3,0.3333333333333333,0.6666666666666666,"[[2.831000002759626, 2.3584952830141512]]","[['i', 'n']]"
19,us,us,2,1900-01-01 12:03:31.937,1900-01-01 12:03:33.588,top1,0.0,1.0,[],[]
19,for,for,3,1900-01-01 12:03:33.588,1900-01-01 12:03:36.226,top3,0.5,0.5,"[[4.572326695048157, 4.8541219597369]]","[['f', 'o']]"
19,lunch,lunch,5,1900-01-01 12:03:36.226,1900-01-01 12:03:39.809,top1,0.6666666666666666,0.3333333333333333,"[[2.612043123926173, 2.462214450449026], [3.1390014659322794, 2.692582403567252]]","[['l', 'u'], ['c', 'h']]"
19,is,is,2,1900-01-01 12:03:40.310,1900-01-01 12:03:42.335,top1,0.0,1.0,[],[]
19,she,she,3,1900-01-01 12:03:55.818,1900-01-01 12:03:57.660,top1,0.0,1.0,[],[]
19,done,done,4,1900-01-01 12:04:15.738,1900-01-01 12:04:17.888,top1,0.0,1.0,[],[]
19,yet,yet,3,1900-01-01 12:04:17.888,1900-01-01 12:04:21.265,top1,0.5,0.5,"[[2.0965545582276173, 2.0]]","[['e', 't']]"
19,this,this,4,1900-01-01 12:04:21.767,1900-01-01 12:04:24.993,top1,0.3333333333333333,0.6666666666666666,"[[2.234357751681677, 1.6007810593582121]]","[['t', 'h']]"
19,person,person,6,1900-01-01 12:04:24.993,1900-01-01 12:04:29.064,top3,0.5,0.5,"[[1.5540855229040642, 1.0], [3.4062604862223913, 3.010398644698074]]","[['e', 'r'], ['o', 'n']]"
19,is,is,2,1900-01-01 12:04:29.064,1900-01-01 12:04:31.171,top1,0.0,1.0,[],[]
19,a,a,1,1900-01-01 12:04:31.171,1900-01-01 12:04:31.915,top1,0.0,1.0,[],[]
19,disaster,disaster,8,1900-01-01 12:04:31.915,1900-01-01 12:04:38.167,top1,0.3333333333333333,0.6666666666666666,"[[1.5611790266093766, 1.0], [1.8478903723232605, 1.0]]","[['s', 'a'], ['e', 'r']]"
19,with,with,4,1900-01-01 12:04:38.668,1900-01-01 12:04:41.861,top1,0.3333333333333333,0.6666666666666666,"[[1.6889385442490206, 1.6007810593582121]]","[['t', 'h']]"
19,each,each,4,1900-01-01 12:04:41.861,1900-01-01 12:04:44.545,top1,0.3333333333333333,0.6666666666666666,"[[3.2289036089089125, 2.692582403567252]]","[['c', 'h']]"
19,step,step,4,1900-01-01 12:04:44.545,1900-01-01 12:04:47.005,top1,0.3333333333333333,0.6666666666666666,"[[2.5747823026908505, 2.0]]","[['t', 'e']]"
19,forward,forward,7,1900-01-01 12:04:47.005,1900-01-01 12:04:51.258,top1,0.4,0.6,"[[1.7978027952545297, 1.25], [1.8062679843395333, 1.25]]","[['w', 'a'], ['r', 'd']]"
19,love,love,4,1900-01-01 12:05:04.974,1900-01-01 12:05:08.234,top1,1.0,0.0,"[[1.6912579314300349, 1.0307764064044151], [3.185044115177214, 2.6575364531836625]]","[['l', 'o'], ['v', 'e']]"
19,means,means,5,1900-01-01 12:05:08.234,1900-01-01 12:05:11.969,top1,0.6666666666666666,0.3333333333333333,"[[2.5589298941403227, 2.0155644370746373], [5.060483569099399, 4.6097722286464435]]","[['e', 'a'], ['n', 's']]"
19,many,many,4,1900-01-01 12:05:11.969,1900-01-01 12:05:14.579,top1,0.3333333333333333,0.6666666666666666,"[[3.1259219964875964, 2.1360009363293826]]","[['n', 'y']]"
19,things,things,6,1900-01-01 12:05:14.579,1900-01-01 12:05:18.449,top1,0.5,0.5,"[[2.327907026708756, 1.6007810593582121], [2.0819112500596657, 1.8027756377319946]]","[['t', 'h'], ['n', 'g']]"
19,please,please,6,1900-01-01 12:05:18.951,1900-01-01 12:05:22.935,top1,1.0,0.0,"[[2.1742258392356573, 1.25], [2.6231886637497124, 2.0155644370746373], [1.9428075086392371, 1.25]]","[['p', 'l'], ['e', 'a'], ['s', 'e']]"
19,follow,follow,6,1900-01-01 12:05:28.263,1900-01-01 12:05:31.264,top1,0.0,1.0,[],[]
19,the,the,3,1900-01-01 12:05:31.264,1900-01-01 12:05:32.974,top1,0.5,0.5,"[[2.0454285347146692, 1.6007810593582121]]","[['t', 'h']]"
19,guidelines,guidelines,10,1900-01-01 12:05:32.974,1900-01-01 12:05:37.927,top1,0.6666666666666666,0.3333333333333333,"[[1.336859829273436, 1.0], [1.6113235873420955, 1.0307764064044151], [2.2462199984084377, 1.6007810593582121], [1.9349222368095316, 1.25]]","[['u', 'i'], ['d', 'e'], ['l', 'i'], ['e', 's']]"
19,are,are,3,1900-01-01 12:05:38.428,1900-01-01 12:05:41.546,top1,0.5,0.5,"[[1.337655656830262, 1.0]]","[['r', 'e']]"
19,you,you,3,1900-01-01 12:05:41.546,1900-01-01 12:05:44.922,top1,0.5,0.5,"[[2.153409451457154, 3.0]]","[['y', 'o']]"
19,talking,talking,7,1900-01-01 12:05:55.529,1900-01-01 12:06:00.165,top1,0.4,0.6,"[[1.9127268901361738, 1.0307764064044151], [2.007224732061659, 1.8027756377319946]]","[['k', 'i'], ['n', 'g']]"
19,to,to,2,1900-01-01 12:06:09.945,1900-01-01 12:06:11.671,top1,0.0,1.0,[],[]
19,me,me,2,1900-01-01 12:06:11.671,1900-01-01 12:06:14.148,top1,0.0,1.0,[],[]
19,stability,stability,9,1900-01-01 12:06:14.650,1900-01-01 12:06:20.251,top1,0.5,0.5,"[[4.092133553004471, 3.881043674065006], [1.7336537464268926, 1.6007810593582121], [1.3963327862655097, 1.0]]","[['t', 'a'], ['i', 'l'], ['t', 'y']]"
19,of,of,2,1900-01-01 12:06:20.251,1900-01-01 12:06:22.252,top1,0.0,1.0,[],[]
19,the,the,3,1900-01-01 12:06:22.252,1900-01-01 12:06:24.712,top1,0.5,0.5,"[[1.8819773178760681, 1.6007810593582121]]","[['t', 'h']]"
19,nation,nation,6,1900-01-01 12:06:24.712,1900-01-01 12:06:28.893,top3,0.2,0.8,"[[1.3339768785477497, 1.0]]","[['i', 'o']]"
19,life,life,4,1900-01-01 12:06:30.300,1900-01-01 12:06:34.334,top1,0.3333333333333333,0.6666666666666666,"[[2.4768706630040254, 1.6007810593582121]]","[['f', 'e']]"
19,if,if,2,1900-01-01 12:06:34.334,1900-01-01 12:06:36.861,top1,1.0,0.0,"[[4.371557377668742, 3.881043674065006]]","[['i', 'f']]"
19,but,but,3,1900-01-01 12:06:36.861,1900-01-01 12:06:39.379,top1,0.5,0.5,"[[2.6054192081121994, 2.3584952830141512]]","[['b', 'u']]"
19,a,a,1,1900-01-01 12:06:39.379,1900-01-01 12:06:40.654,top1,0.0,1.0,[],[]
19,dream,dream,5,1900-01-01 12:06:40.654,1900-01-01 12:06:44.298,top1,0.25,0.75,"[[1.3206439776203878, 1.25]]","[['d', 'r']]"
19,zero,zero,4,1900-01-01 12:06:48.801,1900-01-01 12:06:52.536,top1,0.3333333333333333,0.6666666666666666,"[[4.0588877036233715, 5.0]]","[['r', 'o']]"
19,in,in,2,1900-01-01 12:06:57.591,1900-01-01 12:06:58.857,top1,0.0,1.0,[],[]
19,on,on,2,1900-01-01 12:07:04.236,1900-01-01 12:07:05.394,top1,0.0,1.0,[],[]
19,the,the,3,1900-01-01 12:07:05.394,1900-01-01 12:07:07.311,top1,0.5,0.5,"[[1.5476154692380795, 1.6007810593582121]]","[['t', 'h']]"
19,facts,facts,5,1900-01-01 12:07:07.311,1900-01-01 12:07:10.447,top1,0.25,0.75,"[[3.3350205794904775, 3.0]]","[['f', 'a']]"
19,question,question,8,1900-01-01 12:07:22.954,1900-01-01 12:07:27.790,top1,0.6,0.4,"[[4.258632888395642, 4.0], [1.3119274525007092, 2.9261749776799064], [2.347402317589595, 3.010398644698074]]","[['u', 'e'], ['s', 't'], ['o', 'n']]"
19,that,that,4,1900-01-01 12:07:27.790,1900-01-01 12:07:29.899,top1,1.0,0.0,"[[1.7721832315677741, 1.6007810593582121], [3.739186680449374, 3.881043674065006]]","[['t', 'h'], ['a', 't']]"
19,must,must,4,1900-01-01 12:07:29.899,1900-01-01 12:07:31.775,top1,1.0,0.0,"[[2.7310704174370897, 2.1360009363293826], [3.154954944706025, 2.9261749776799064]]","[['m', 'u'], ['s', 't']]"
19,be,be,2,1900-01-01 12:07:37.162,1900-01-01 12:07:38.054,top1,0.0,1.0,[],[]
19,answered,answered,8,1900-01-01 12:07:38.054,1900-01-01 12:07:42.540,top1,0.6666666666666666,0.3333333333333333,"[[1.682310984925201, 1.0307764064044151], [1.2768235060590798, 1.0], [1.2973214532740138, 1.0307764064044151], [0, 0]]","[['s', 'w'], ['e', 'r'], ['e', 'd'], ['', '']]"
19,the,the,3,1900-01-01 12:07:43.041,1900-01-01 12:07:45.175,top1,0.5,0.5,"[[1.38030767063905, 1.6007810593582121]]","[['t', 'h']]"
19,world,world,5,1900-01-01 12:07:45.175,1900-01-01 12:07:48.677,top1,0.6666666666666666,0.3333333333333333,"[[5.70623077351635, 5.0], [6.261360082132715, 6.0]]","[['o', 'r'], ['l', 'd']]"
19,is,is,2,1900-01-01 12:07:51.145,1900-01-01 12:07:52.562,top1,0.0,1.0,[],[]
19,a,a,1,1900-01-01 12:08:10.973,1900-01-01 12:08:12.123,top1,0.0,1.0,[],[]
19,stage,stage,5,1900-01-01 12:08:27.599,1900-01-01 12:08:30.743,top1,0.0,1.0,[],[]
19,companies,companies,9,1900-01-01 12:08:31.243,1900-01-01 12:08:49.045,top1,0.5,0.5,"[[2.6839922602580284, 2.3584952830141512], [3.019360975955839, 2.3584952830141512], [1.7032153416406277, 1.25]]","[['o', 'm'], ['n', 'i'], ['e', 's']]"
19,announce,announce,8,1900-01-01 12:08:56.233,1900-01-01 12:09:01.602,top1,0.6,0.4,"[[2.7606172911370748, 3.010398644698074], [2.8089444553292613, 2.0155644370746373], [2.4829698070053126, 2.1360009363293826]]","[['n', 'o'], ['u', 'n'], ['c', 'e']]"
19,a,a,1,1900-01-01 12:09:01.602,1900-01-01 12:09:02.594,top1,0.0,1.0,[],[]
19,merger,merger,6,1900-01-01 12:09:02.594,1900-01-01 12:09:05.829,top1,0.5,0.5,"[[1.4971481744470054, 1.0], [1.2037133236884103, 1.0]]","[['e', 'r'], ['e', 'r']]"
19,the,the,3,1900-01-01 12:09:06.332,1900-01-01 12:09:08.522,top1,0.5,0.5,"[[1.510659510362941, 1.6007810593582121]]","[['t', 'h']]"
19,library,library,7,1900-01-01 12:09:08.522,1900-01-01 12:09:12.391,top1,0.75,0.25,"[[2.20920938912544, 1.6007810593582121], [2.7793332664957617, 2.9261749776799064], [2.1637699161417325, 2.0]]","[['l', 'i'], ['r', 'a'], ['r', 'y']]"
19,is,is,2,1900-01-01 12:09:18.912,1900-01-01 12:09:20.229,top1,0.0,1.0,[],[]
19,closed,closed,6,1900-01-01 12:09:32.153,1900-01-01 12:09:34.788,top1,0.0,1.0,[],[]
19,today,today,5,1900-01-01 12:09:34.788,1900-01-01 12:09:38.248,top1,0.25,0.75,"[[2.1475981715046233, 2.0]]","[['d', 'a']]"
19,the,the,3,1900-01-01 12:09:38.749,1900-01-01 12:09:41.058,top1,0.5,0.5,"[[1.1946243394891969, 1.6007810593582121]]","[['t', 'h']]"
19,living,living,6,1900-01-01 12:09:53.940,1900-01-01 12:09:57.567,top1,0.0,1.0,[],[]
19,is,is,2,1900-01-01 12:09:57.567,1900-01-01 12:10:00.039,top3,1.0,0.0,"[[6.066520051170192, 5.836308764964376]]","[['i', 's']]"
